日期,收盘,开盘,高,低,交易量,涨跌幅
2025/11/17,"5,756.88","5,771.51","5,834.38","5,721.83",,-0.96%
2025/11/18,"5,645.73","5,684.81","5,739.13","5,613.99",,-1.93%
2025/11/19,"5,606.90","5,666.89","5,688.05","5,579.31",,-0.69%
2025/11/20,"5,574.59","5,646.28","5,660.53","5,510.11",,-0.58%
2025/11/21,"5,395.49","5,451.51","5,475.45","5,361.74",,-3.21%
2025/11/24,"5,545.56","5,456.61","5,565.53","5,410.07",,2.78%
2025/11/25,"5,612.03","5,624.61","5,671.55","5,559.13",,1.20%
2025/11/26,"5,618.36","5,649.77","5,669.58","5,609.86",,0.11%
2025/11/27,"5,598.05","5,613.00","5,679.45","5,587.74",,-0.36%
2025/11/28,"5,599.11","5,622.36","5,631.27","5,571.31",,0.02%
2025/12/1,"5,644.76","5,611.02","5,666.28","5,584.96",,0.82%
2025/12/2,"5,624.04","5,687.49","5,689.06","5,596.50",,-0.37%
2025/12/3,"5,534.92","5,595.53","5,600.88","5,524.25",,-1.58%
2025/12/4,"5,615.43","5,546.30","5,643.23","5,501.88",,1.45%
2025/12/5,"5,662.46","5,592.19","5,686.01","5,552.03",,0.84%
2025/12/8,"5,662.55","5,666.99","5,706.54","5,644.67",,0.00%
2025/12/9,"5,554.68","5,656.07","5,668.24","5,543.83",,-1.90%
2025/12/10,"5,581.10","5,552.35","5,582.96","5,502.17",,0.48%
2025/12/11,"5,534.59","5,611.93","5,626.77","5,516.21",,-0.83%
2025/12/12,"5,638.05","5,591.15","5,649.28","5,549.64",,1.87%
